date,item,sales,price,day_of_week,day_of_week_num,is_weekend,month,day_of_month,year,week_of_year,is_holiday_season,is_summer
2022-12-29,Potato,83,0.87,Thursday,3,0,12,29,2022,52,1,0
2022-12-29,Spinach,19,1.81,Thursday,3,0,12,29,2022,52,1,0
2022-12-29,Orange,147,2.72,Thursday,3,0,12,29,2022,52,1,0
2022-12-29,Onion,54,1.22,Thursday,3,0,12,29,2022,52,1,0
2022-12-29,Carrot,30,1.67,Thursday,3,0,12,29,2022,52,1,0
2022-12-30,Apple,173,3.36,Friday,4,0,12,30,2022,52,1,0
2022-12-30,Banana,80,1.58,Friday,4,0,12,30,2022,52,1,0
2022-12-30,Tomato,70,3.43,Friday,4,0,12,30,2022,52,1,0
2022-12-30,Potato,85,1.08,Friday,4,0,12,30,2022,52,1,0
2022-12-30,Spinach,51,2.03,Friday,4,0,12,30,2022,52,1,0
2022-12-30,Orange,89,2.16,Friday,4,0,12,30,2022,52,1,0
2022-12-30,Onion,86,1.32,Friday,4,0,12,30,2022,52,1,0
2022-12-30,Carrot,31,1.47,Friday,4,0,12,30,2022,52,1,0
2022-12-31,Apple,180,3.06,Saturday,5,1,12,31,2022,52,1,0
2022-12-31,Banana,101,1.91,Saturday,5,1,12,31,2022,52,1,0
2022-12-31,Tomato,95,3.03,Saturday,5,1,12,31,2022,52,1,0
2022-12-31,Potato,126,1.2,Saturday,5,1,12,31,2022,52,1,0
2022-12-31,Spinach,69,1.8,Saturday,5,1,12,31,2022,52,1,0
2022-12-31,Orange,151,2.46,Saturday,5,1,12,31,2022,52,1,0
2022-12-31,Onion,108,1.58,Saturday,5,1,12,31,2022,52,1,0
2022-12-31,Carrot,103,2.43,Saturday,5,1,12,31,2022,52,1,0
2023-01-01,Apple,162,2.84,Sunday,6,1,1,1,2023,52,0,0
2023-01-01,Banana,71,1.43,Sunday,6,1,1,1,2023,52,0,0
2023-01-01,Tomato,91,3.41,Sunday,6,1,1,1,2023,52,0,0
2023-01-01,Potato,98,1.06,Sunday,6,1,1,1,2023,52,0,0
2023-01-01,Spinach,90,2.55,Sunday,6,1,1,1,2023,52,0,0
2023-01-01,Orange,123,2.38,Sunday,6,1,1,1,2023,52,0,0
2023-01-01,Onion,107,1.44,Sunday,6,1,1,1,2023,52,0,0
2023-01-01,Carrot,49,1.81,Sunday,6,1,1,1,2023,52,0,0
2023-01-02,Apple,124,2.51,Monday,0,0,1,2,2023,1,0,0
2023-01-02,Banana,80,1.55,Monday,0,0,1,2,2023,1,0,0
2023-01-02,Tomato,101,3.23,Monday,0,0,1,2,2023,1,0,0
2023-01-02,Potato,79,1.03,Monday,0,0,1,2,2023,1,0,0
2023-01-02,Spinach,61,2.6,Monday,0,0,1,2,2023,1,0,0
2023-01-02,Orange,142,2.3,Monday,0,0,1,2,2023,1,0,0
2023-01-02,Onion,71,1.46,Monday,0,0,1,2,2023,1,0,0
2023-01-02,Carrot,38,1.59,Monday,0,0,1,2,2023,1,0,0
2023-01-03,Apple,113,3.03,Tuesday,1,0,1,3,2023,1,0,0
2023-01-03,Banana,74,1.73,Tuesday,1,0,1,3,2023,1,0,0
2023-01-03,Tomato,76,3.62,Tuesday,1,0,1,3,2023,1,0,0
2023-01-03,Potato,85,1.2,Tuesday,1,0,1,3,2023,1,0,0
2023-01-03,Spinach,79,2.07,Tuesday,1,0,1,3,2023,1,0,0
2023-01-03,Orange,111,2.52,Tuesday,1,0,1,3,2023,1,0,0
2023-01-03,Onion,84,1.31,Tuesday,1,0,1,3,2023,1,0,0
2023-01-03,Carrot,28,1.72,Tuesday,1,0,1,3,2023,1,0,0
2023-01-04,Apple,112,2.31,Wednesday,2,0,1,4,2023,1,0,0
2023-01-04,Banana,53,1.52,Wednesday,2,0,1,4,2023,1,0,0
2023-01-04,Tomato,45,3.39,Wednesday,2,0,1,4,2023,1,0,0
2023-01-04,Potato,67,1.14,Wednesday,2,0,1,4,2023,1,0,0
2023-01-04,Spinach,39,1.76,Wednesday,2,0,1,4,2023,1,0,0
2023-01-04,Orange,82,2.15,Wednesday,2,0,1,4,2023,1,0,0
2023-01-04,Onion,59,1.22,Wednesday,2,0,1,4,2023,1,0,0
2023-01-04,Carrot,14,1.54,Wednesday,2,0,1,4,2023,1,0,0
2023-01-05,Apple,126,2.6,Thursday,3,0,1,5,2023,1,0,0
2023-01-05,Banana,63,1.39,Thursday,3,0,1,5,2023,1,0,0
2023-01-05,Tomato,11,2.94,Thursday,3,0,1,5,2023,1,0,0
2023-01-05,Potato,87,0.93,Thursday,3,0,1,5,2023,1,0,0
2023-01-05,Spinach,15,1.55,Thursday,3,0,1,5,2023,1,0,0
2023-01-05,Orange,80,2.2,Thursday,3,0,1,5,2023,1,0,0
2023-01-05,Onion,63,1.15,Thursday,3,0,1,5,2023,1,0,0
2023-01-05,Carrot,10,1.59,Thursday,3,0,1,5,2023,1,0,0
2023-01-06,Apple,120,2.65,Friday,4,0,1,6,2023,1,0,0
2023-01-06,Banana,55,1.59,Friday,4,0,1,6,2023,1,0,0
2023-01-06,Tomato,45,2.74,Friday,4,0,1,6,2023,1,0,0
2023-01-06,Potato,180,1.22,Friday,4,0,1,6,2023,1,0,0
2023-01-06,Spinach,40,2.01,Friday,4,0,1,6,2023,1,0,0
2023-01-06,Orange,76,2.07,Friday,4,0,1,6,2023,1,0,0
2023-01-06,Onion,168,1.65,Friday,4,0,1,6,2023,1,0,0
2023-01-06,Carrot,23,1.64,Friday,4,0,1,6,2023,1,0,0
2023-01-07,Apple,151,2.71,Saturday,5,1,1,7,2023,1,0,0
2023-01-07,Banana,88,1.46,Saturday,5,1,1,7,2023,1,0,0
2023-01-07,Tomato,89,3.75,Saturday,5,1,1,7,2023,1,0,0
2023-01-07,Potato,116,1.21,Saturday,5,1,1,7,2023,1,0,0
2023-01-07,Spinach,70,2.19,Saturday,5,1,1,7,2023,1,0,0
2023-01-07,Orange,129,2.51,Saturday,5,1,1,7,2023,1,0,0
2023-01-07,Onion,177,1.47,Saturday,5,1,1,7,2023,1,0,0
2023-01-07,Carrot,35,1.46,Saturday,5,1,1,7,2023,1,0,0
2023-01-08,Apple,136,3.07,Sunday,6,1,1,8,2023,1,0,0
2023-01-08,Banana,71,1.28,Sunday,6,1,1,8,2023,1,0,0
2023-01-08,Tomato,85,3.57,Sunday,6,1,1,8,2023,1,0,0
2023-01-08,Potato,85,0.97,Sunday,6,1,1,8,2023,1,0,0
2023-01-08,Spinach,81,2.61,Sunday,6,1,1,8,2023,1,0,0
2023-01-08,Orange,132,2.29,Sunday,6,1,1,8,2023,1,0,0
2023-01-08,Onion,133,1.63,Sunday,6,1,1,8,2023,1,0,0
2023-01-08,Carrot,52,1.63,Sunday,6,1,1,8,2023,1,0,0
2023-01-09,Apple,132,2.76,Monday,0,0,1,9,2023,2,0,0
2023-01-09,Banana,101,1.66,Monday,0,0,1,9,2023,2,0,0
2023-01-09,Tomato,82,3.64,Monday,0,0,1,9,2023,2,0,0
2023-01-09,Potato,83,1.01,Monday,0,0,1,9,2023,2,0,0
2023-01-09,Spinach,57,2.0,Monday,0,0,1,9,2023,2,0,0
2023-01-09,Orange,134,2.94,Monday,0,0,1,9,2023,2,0,0
2023-01-09,Onion,83,1.29,Monday,0,0,1,9,2023,2,0,0
2023-01-09,Carrot,22,1.62,Monday,0,0,1,9,2023,2,0,0
2023-01-10,Apple,123,3.14,Tuesday,1,0,1,10,2023,2,0,0
2023-01-10,Banana,64,1.66,Tuesday,1,0,1,10,2023,2,0,0
2023-01-10,Tomato,61,3.07,Tuesday,1,0,1,10,2023,2,0,0
2023-01-10,Potato,64,0.86,Tuesday,1,0,1,10,2023,2,0,0
2023-01-10,Spinach,54,2.27,Tuesday,1,0,1,10,2023,2,0,0
2023-01-10,Orange,88,2.2,Tuesday,1,0,1,10,2023,2,0,0
2023-01-10,Onion,84,1.13,Tuesday,1,0,1,10,2023,2,0,0
2023-01-10,Carrot,7,1.79,Tuesday,1,0,1,10,2023,2,0,0
2023-01-11,Apple,118,2.54,Wednesday,2,0,1,11,2023,2,0,0
2023-01-11,Banana,68,1.33,Wednesday,2,0,1,11,2023,2,0,0
2023-01-11,Tomato,83,3.24,Wednesday,2,0,1,11,2023,2,0,0
2023-01-11,Potato,74,1.05,Wednesday,2,0,1,11,2023,2,0,0
2023-01-11,Spinach,33,2.13,Wednesday,2,0,1,11,2023,2,0,0
2023-01-11,Orange,92,1.95,Wednesday,2,0,1,11,2023,2,0,0
2023-01-11,Onion,64,1.14,Wednesday,2,0,1,11,2023,2,0,0
2023-01-11,Carrot,20,1.44,Wednesday,2,0,1,11,2023,2,0,0
2023-01-12,Apple,111,2.21,Thursday,3,0,1,12,2023,2,0,0
2023-01-12,Banana,46,1.31,Thursday,3,0,1,12,2023,2,0,0
2023-01-12,Tomato,31,2.96,Thursday,3,0,1,12,2023,2,0,0
2023-01-12,Potato,52,0.83,Thursday,3,0,1,12,2023,2,0,0
2023-01-12,Spinach,14,1.41,Thursday,3,0,1,12,2023,2,0,0
2023-01-12,Orange,127,2.53,Thursday,3,0,1,12,2023,2,0,0
2023-01-12,Onion,59,1.31,Thursday,3,0,1,12,2023,2,0,0
2023-01-12,Carrot,8,1.34,Thursday,3,0,1,12,2023,2,0,0
2023-01-13,Apple,135,2.61,Friday,4,0,1,13,2023,2,0,0
2023-01-13,Banana,65,1.74,Friday,4,0,1,13,2023,2,0,0
2023-01-13,Tomato,67,3.4,Friday,4,0,1,13,2023,2,0,0
2023-01-13,Potato,89,0.98,Friday,4,0,1,13,2023,2,0,0
2023-01-13,Spinach,27,1.38,Friday,4,0,1,13,2023,2,0,0
2023-01-13,Orange,77,2.44,Friday,4,0,1,13,2023,2,0,0
2023-01-13,Onion,90,1.4,Friday,4,0,1,13,2023,2,0,0
2023-01-13,Carrot,29,1.74,Friday,4,0,1,13,2023,2,0,0
2023-01-14,Apple,171,3.02,Saturday,5,1,1,14,2023,2,0,0
2023-01-14,Banana,106,1.56,Saturday,5,1,1,14,2023,2,0,0
2023-01-14,Tomato,84,3.31,Saturday,5,1,1,14,2023,2,0,0
2023-01-14,Potato,139,1.3,Saturday,5,1,1,14,2023,2,0,0
2023-01-14,Spinach,58,2.25,Saturday,5,1,1,14,2023,2,0,0
2023-01-14,Orange,133,2.69,Saturday,5,1,1,14,2023,2,0,0
2023-01-14,Onion,94,1.58,Saturday,5,1,1,14,2023,2,0,0
2023-01-14,Carrot,26,1.98,Saturday,5,1,1,14,2023,2,0,0
2023-01-15,Apple,278,3.51,Sunday,6,1,1,15,2023,2,0,0
2023-01-15,Banana,101,1.73,Sunday,6,1,1,15,2023,2,0,0
2023-01-15,Tomato,79,3.49,Sunday,6,1,1,15,2023,2,0,0
2023-01-15,Potato,95,1.16,Sunday,6,1,1,15,2023,2,0,0
2023-01-15,Spinach,79,2.1,Sunday,6,1,1,15,2023,2,0,0
2023-01-15,Orange,131,2.79,Sunday,6,1,1,15,2023,2,0,0
2023-01-15,Onion,113,1.36,Sunday,6,1,1,15,2023,2,0,0
2023-01-15,Carrot,52,1.8,Sunday,6,1,1,15,2023,2,0,0
2023-01-16,Apple,265,3.38,Monday,0,0,1,16,2023,3,0,0
2023-01-16,Banana,70,1.54,Monday,0,0,1,16,2023,3,0,0
2023-01-16,Tomato,78,3.55,Monday,0,0,1,16,2023,3,0,0
2023-01-16,Potato,96,1.21,Monday,0,0,1,16,2023,3,0,0
2023-01-16,Spinach,121,2.71,Monday,0,0,1,16,2023,3,0,0
2023-01-16,Orange,110,2.58,Monday,0,0,1,16,2023,3,0,0
2023-01-16,Onion,65,1.33,Monday,0,0,1,16,2023,3,0,0
2023-01-16,Carrot,19,1.61,Monday,0,0,1,16,2023,3,0,0
2023-01-17,Apple,138,2.91,Tuesday,1,0,1,17,2023,3,0,0
2023-01-17,Banana,82,1.62,Tuesday,1,0,1,17,2023,3,0,0
2023-01-17,Tomato,49,3.11,Tuesday,1,0,1,17,2023,3,0,0
2023-01-17,Potato,78,1.25,Tuesday,1,0,1,17,2023,3,0,0
2023-01-17,Spinach,76,2.57,Tuesday,1,0,1,17,2023,3,0,0
2023-01-17,Orange,117,2.64,Tuesday,1,0,1,17,2023,3,0,0
2023-01-17,Onion,75,1.28,Tuesday,1,0,1,17,2023,3,0,0
2023-01-17,Carrot,18,1.83,Tuesday,1,0,1,17,2023,3,0,0
2023-01-18,Apple,119,2.5,Wednesday,2,0,1,18,2023,3,0,0
2023-01-18,Banana,73,1.71,Wednesday,2,0,1,18,2023,3,0,0
2023-01-18,Tomato,38,2.89,Wednesday,2,0,1,18,2023,3,0,0
2023-01-18,Potato,63,1.06,Wednesday,2,0,1,18,2023,3,0,0
2023-01-18,Spinach,33,2.24,Wednesday,2,0,1,18,2023,3,0,0
2023-01-18,Orange,96,2.1,Wednesday,2,0,1,18,2023,3,0,0
2023-01-18,Onion,96,1.29,Wednesday,2,0,1,18,2023,3,0,0
2023-01-18,Carrot,20,1.57,Wednesday,2,0,1,18,2023,3,0,0
2023-01-19,Apple,168,3.34,Thursday,3,0,1,19,2023,3,0,0
2023-01-19,Banana,82,1.58,Thursday,3,0,1,19,2023,3,0,0
2023-01-19,Tomato,27,2.44,Thursday,3,0,1,19,2023,3,0,0
2023-01-19,Potato,65,0.98,Thursday,3,0,1,19,2023,3,0,0
2023-01-19,Spinach,12,1.52,Thursday,3,0,1,19,2023,3,0,0
2023-01-19,Orange,84,2.19,Thursday,3,0,1,19,2023,3,0,0
2023-01-19,Onion,43,1.1,Thursday,3,0,1,19,2023,3,0,0
2023-01-19,Carrot,5,1.41,Thursday,3,0,1,19,2023,3,0,0
2023-01-20,Apple,128,3.38,Friday,4,0,1,20,2023,3,0,0
2023-01-20,Banana,80,1.91,Friday,4,0,1,20,2023,3,0,0
2023-01-20,Tomato,55,2.77,Friday,4,0,1,20,2023,3,0,0
2023-01-20,Potato,77,0.98,Friday,4,0,1,20,2023,3,0,0
2023-01-20,Spinach,25,2.05,Friday,4,0,1,20,2023,3,0,0
2023-01-20,Orange,83,2.15,Friday,4,0,1,20,2023,3,0,0
2023-01-20,Onion,64,1.05,Friday,4,0,1,20,2023,3,0,0
2023-01-20,Carrot,12,1.67,Friday,4,0,1,20,2023,3,0,0
2023-01-21,Apple,178,2.86,Saturday,5,1,1,21,2023,3,0,0
2023-01-21,Banana,89,1.62,Saturday,5,1,1,21,2023,3,0,0
2023-01-21,Tomato,86,3.4,Saturday,5,1,1,21,2023,3,0,0
2023-01-21,Potato,131,1.13,Saturday,5,1,1,21,2023,3,0,0
2023-01-21,Spinach,44,2.14,Saturday,5,1,1,21,2023,3,0,0
2023-01-21,Orange,131,2.26,Saturday,5,1,1,21,2023,3,0,0
2023-01-21,Onion,99,1.33,Saturday,5,1,1,21,2023,3,0,0
2023-01-21,Carrot,40,1.98,Saturday,5,1,1,21,2023,3,0,0
2023-01-22,Apple,159,3.22,Sunday,6,1,1,22,2023,3,0,0
2023-01-22,Banana,103,1.51,Sunday,6,1,1,22,2023,3,0,0
2023-01-22,Tomato,100,3.65,Sunday,6,1,1,22,2023,3,0,0
2023-01-22,Potato,104,1.11,Sunday,6,1,1,22,2023,3,0,0
2023-01-22,Spinach,81,2.52,Sunday,6,1,1,22,2023,3,0,0
2023-01-22,Orange,108,2.09,Sunday,6,1,1,22,2023,3,0,0
2023-01-22,Onion,91,1.42,Sunday,6,1,1,22,2023,3,0,0
2023-01-22,Carrot,57,1.72,Sunday,6,1,1,22,2023,3,0,0
2023-01-23,Apple,123,2.78,Monday,0,0,1,23,2023,4,0,0
2023-01-23,Banana,88,1.77,Monday,0,0,1,23,2023,4,0,0
2023-01-23,Tomato,72,3.72,Monday,0,0,1,23,2023,4,0,0
2023-01-23,Potato,84,0.98,Monday,0,0,1,23,2023,4,0,0
2023-01-23,Spinach,85,2.25,Monday,0,0,1,23,2023,4,0,0
2023-01-23,Orange,125,2.83,Monday,0,0,1,23,2023,4,0,0
2023-01-23,Onion,71,1.21,Monday,0,0,1,23,2023,4,0,0
2023-01-23,Carrot,15,1.79,Monday,0,0,1,23,2023,4,0,0
2023-01-24,Apple,139,2.54,Tuesday,1,0,1,24,2023,4,0,0
2023-01-24,Banana,78,1.4,Tuesday,1,0,1,24,2023,4,0,0
2023-01-24,Tomato,77,3.1,Tuesday,1,0,1,24,2023,4,0,0
2023-01-24,Potato,84,1.03,Tuesday,1,0,1,24,2023,4,0,0
2023-01-24,Spinach,149,3.11,Tuesday,1,0,1,24,2023,4,0,0
2023-01-24,Orange,100,2.41,Tuesday,1,0,1,24,2023,4,0,0
2023-01-24,Onion,65,1.16,Tuesday,1,0,1,24,2023,4,0,0
2023-01-24,Carrot,19,1.36,Tuesday,1,0,1,24,2023,4,0,0
2023-01-25,Apple,104,2.82,Wednesday,2,0,1,25,2023,4,0,0
2023-01-25,Banana,56,1.21,Wednesday,2,0,1,25,2023,4,0,0
2023-01-25,Tomato,37,2.81,Wednesday,2,0,1,25,2023,4,0,0
2023-01-25,Potato,57,0.94,Wednesday,2,0,1,25,2023,4,0,0
2023-01-25,Spinach,25,2.11,Wednesday,2,0,1,25,2023,4,0,0
2023-01-25,Orange,89,2.08,Wednesday,2,0,1,25,2023,4,0,0
2023-01-25,Onion,58,1.26,Wednesday,2,0,1,25,2023,4,0,0
2023-01-25,Carrot,25,1.62,Wednesday,2,0,1,25,2023,4,0,0
2023-01-26,Apple,105,2.16,Thursday,3,0,1,26,2023,4,0,0
2023-01-26,Banana,46,1.48,Thursday,3,0,1,26,2023,4,0,0
2023-01-26,Tomato,33,2.83,Thursday,3,0,1,26,2023,4,0,0
2023-01-26,Potato,68,0.95,Thursday,3,0,1,26,2023,4,0,0
2023-01-26,Spinach,17,1.66,Thursday,3,0,1,26,2023,4,0,0
2023-01-26,Orange,84,2.43,Thursday,3,0,1,26,2023,4,0,0
2023-01-26,Onion,69,1.32,Thursday,3,0,1,26,2023,4,0,0
2023-01-26,Carrot,11,1.43,Thursday,3,0,1,26,2023,4,0,0
2023-01-27,Apple,108,2.32,Friday,4,0,1,27,2023,4,0,0
2023-01-27,Banana,41,1.01,Friday,4,0,1,27,2023,4,0,0
2023-01-27,Tomato,56,2.84,Friday,4,0,1,27,2023,4,0,0
2023-01-27,Potato,92,1.19,Friday,4,0,1,27,2023,4,0,0
2023-01-27,Spinach,23,2.04,Friday,4,0,1,27,2023,4,0,0
2023-01-27,Orange,94,2.23,Friday,4,0,1,27,2023,4,0,0
2023-01-27,Onion,102,1.57,Friday,4,0,1,27,2023,4,0,0
2023-01-27,Carrot,7,1.45,Friday,4,0,1,27,2023,4,0,0
2023-01-28,Apple,149,2.53,Saturday,5,1,1,28,2023,4,0,0
2023-01-28,Banana,101,1.52,Saturday,5,1,1,28,2023,4,0,0
2023-01-28,Tomato,81,2.97,Saturday,5,1,1,28,2023,4,0,0
2023-01-28,Potato,106,1.21,Saturday,5,1,1,28,2023,4,0,0
2023-01-28,Spinach,85,2.32,Saturday,5,1,1,28,2023,4,0,0
2023-01-28,Orange,140,2.52,Saturday,5,1,1,28,2023,4,0,0
2023-01-28,Onion,97,1.35,Saturday,5,1,1,28,2023,4,0,0
2023-01-28,Carrot,48,1.98,Saturday,5,1,1,28,2023,4,0,0
2023-01-29,Apple,151,3.17,Sunday,6,1,1,29,2023,4,0,0
2023-01-29,Banana,106,1.8,Sunday,6,1,1,29,2023,4,0,0
2023-01-29,Tomato,106,3.72,Sunday,6,1,1,29,2023,4,0,0
2023-01-29,Potato,108,1.19,Sunday,6,1,1,29,2023,4,0,0
2023-01-29,Spinach,92,2.39,Sunday,6,1,1,29,2023,4,0,0
2023-01-29,Orange,217,3.4,Sunday,6,1,1,29,2023,4,0,0
2023-01-29,Onion,106,1.32,Sunday,6,1,1,29,2023,4,0,0
2023-01-29,Carrot,45,1.76,Sunday,6,1,1,29,2023,4,0,0
2023-01-30,Apple,145,3.28,Monday,0,0,1,30,2023,5,0,0
2023-01-30,Banana,97,1.57,Monday,0,0,1,30,2023,5,0,0
2023-01-30,Tomato,98,3.44,Monday,0,0,1,30,2023,5,0,0
2023-01-30,Potato,80,1.03,Monday,0,0,1,30,2023,5,0,0
2023-01-30,Spinach,88,2.4,Monday,0,0,1,30,2023,5,0,0
2023-01-30,Orange,121,2.65,Monday,0,0,1,30,2023,5,0,0
2023-01-30,Onion,80,1.33,Monday,0,0,1,30,2023,5,0,0
2023-01-30,Carrot,46,1.88,Monday,0,0,1,30,2023,5,0,0
2023-01-31,Apple,119,2.87,Tuesday,1,0,1,31,2023,5,0,0
2023-01-31,Banana,71,1.41,Tuesday,1,0,1,31,2023,5,0,0
2023-01-31,Tomato,87,3.58,Tuesday,1,0,1,31,2023,5,0,0
2023-01-31,Potato,68,1.07,Tuesday,1,0,1,31,2023,5,0,0
2023-01-31,Spinach,68,1.93,Tuesday,1,0,1,31,2023,5,0,0
2023-01-31,Orange,98,2.23,Tuesday,1,0,1,31,2023,5,0,0
2023-01-31,Onion,68,1.27,Tuesday,1,0,1,31,2023,5,0,0
2023-01-31,Carrot,23,1.95,Tuesday,1,0,1,31,2023,5,0,0
2023-02-01,Apple,120,2.66,Wednesday,2,0,2,1,2023,5,0,0
2023-02-01,Banana,66,1.42,Wednesday,2,0,2,1,2023,5,0,0
2023-02-01,Tomato,40,2.67,Wednesday,2,0,2,1,2023,5,0,0
2023-02-01,Potato,74,1.0,Wednesday,2,0,2,1,2023,5,0,0
2023-02-01,Spinach,12,1.71,Wednesday,2,0,2,1,2023,5,0,0
2023-02-01,Orange,112,2.39,Wednesday,2,0,2,1,2023,5,0,0
2023-02-01,Onion,66,1.06,Wednesday,2,0,2,1,2023,5,0,0
2023-02-01,Carrot,40,1.57,Wednesday,2,0,2,1,2023,5,0,0
2023-02-02,Apple,166,2.97,Thursday,3,0,2,2,2023,5,0,0
2023-02-02,Banana,59,1.24,Thursday,3,0,2,2,2023,5,0,0
2023-02-02,Tomato,30,2.73,Thursday,3,0,2,2,2023,5,0,0
2023-02-02,Potato,81,1.24,Thursday,3,0,2,2,2023,5,0,0
2023-02-02,Spinach,35,1.82,Thursday,3,0,2,2,2023,5,0,0
2023-02-02,Orange,78,1.97,Thursday,3,0,2,2,2023,5,0,0
2023-02-02,Onion,67,1.05,Thursday,3,0,2,2,2023,5,0,0
2023-02-02,Carrot,22,1.86,Thursday,3,0,2,2,2023,5,0,0
2023-02-03,Apple,141,3.21,Friday,4,0,2,3,2023,5,0,0
2023-02-03,Banana,70,1.53,Friday,4,0,2,3,2023,5,0,0
2023-02-03,Tomato,62,3.11,Friday,4,0,2,3,2023,5,0,0
2023-02-03,Potato,84,1.01,Friday,4,0,2,3,2023,5,0,0
2023-02-03,Spinach,31,1.8,Friday,4,0,2,3,2023,5,0,0
2023-02-03,Orange,89,2.67,Friday,4,0,2,3,2023,5,0,0
2023-02-03,Onion,76,1.23,Friday,4,0,2,3,2023,5,0,0
2023-02-03,Carrot,30,1.59,Friday,4,0,2,3,2023,5,0,0
2023-02-04,Apple,256,3.59,Saturday,5,1,2,4,2023,5,0,0
2023-02-04,Banana,88,1.41,Saturday,5,1,2,4,2023,5,0,0
2023-02-04,Tomato,99,3.54,Saturday,5,1,2,4,2023,5,0,0
2023-02-04,Potato,134,1.16,Saturday,5,1,2,4,2023,5,0,0
2023-02-04,Spinach,71,2.16,Saturday,5,1,2,4,2023,5,0,0
2023-02-04,Orange,131,2.25,Saturday,5,1,2,4,2023,5,0,0
2023-02-04,Onion,94,1.36,Saturday,5,1,2,4,2023,5,0,0
2023-02-04,Carrot,55,1.92,Saturday,5,1,2,4,2023,5,0,0
2023-02-05,Apple,159,2.92,Sunday,6,1,2,5,2023,5,0,0
2023-02-05,Banana,104,1.67,Sunday,6,1,2,5,2023,5,0,0
2023-02-05,Tomato,154,4.1,Sunday,6,1,2,5,2023,5,0,0
2023-02-05,Potato,105,1.08,Sunday,6,1,2,5,2023,5,0,0
2023-02-05,Spinach,106,2.77,Sunday,6,1,2,5,2023,5,0,0
2023-02-05,Orange,139,2.56,Sunday,6,1,2,5,2023,5,0,0
2023-02-05,Onion,98,1.39,Sunday,6,1,2,5,2023,5,0,0
2023-02-05,Carrot,38,1.77,Sunday,6,1,2,5,2023,5,0,0
2023-02-06,Apple,133,2.94,Monday,0,0,2,6,2023,6,0,0
2023-02-06,Banana,172,2.24,Monday,0,0,2,6,2023,6,0,0
2023-02-06,Tomato,77,3.45,Monday,0,0,2,6,2023,6,0,0
2023-02-06,Potato,81,1.06,Monday,0,0,2,6,2023,6,0,0
2023-02-06,Spinach,81,2.54,Monday,0,0,2,6,2023,6,0,0
2023-02-06,Orange,111,2.18,Monday,0,0,2,6,2023,6,0,0
2023-02-06,Onion,72,1.31,Monday,0,0,2,6,2023,6,0,0
2023-02-06,Carrot,67,2.2,Monday,0,0,2,6,2023,6,0,0
2023-02-07,Apple,134,2.86,Tuesday,1,0,2,7,2023,6,0,0
2023-02-07,Banana,73,1.58,Tuesday,1,0,2,7,2023,6,0,0
2023-02-07,Tomato,63,2.75,Tuesday,1,0,2,7,2023,6,0,0
2023-02-07,Potato,75,1.01,Tuesday,1,0,2,7,2023,6,0,0
2023-02-07,Spinach,57,2.12,Tuesday,1,0,2,7,2023,6,0,0
2023-02-07,Orange,121,2.25,Tuesday,1,0,2,7,2023,6,0,0
2023-02-07,Onion,77,1.32,Tuesday,1,0,2,7,2023,6,0,0
2023-02-07,Carrot,20,1.78,Tuesday,1,0,2,7,2023,6,0,0
2023-02-08,Apple,138,2.74,Wednesday,2,0,2,8,2023,6,0,0
2023-02-08,Banana,43,1.59,Wednesday,2,0,2,8,2023,6,0,0
2023-02-08,Tomato,59,3.02,Wednesday,2,0,2,8,2023,6,0,0
2023-02-08,Potato,91,0.93,Wednesday,2,0,2,8,2023,6,0,0
2023-02-08,Spinach,54,2.21,Wednesday,2,0,2,8,2023,6,0,0
2023-02-08,Orange,88,2.4,Wednesday,2,0,2,8,2023,6,0,0
2023-02-08,Onion,57,1.34,Wednesday,2,0,2,8,2023,6,0,0
2023-02-08,Carrot,8,1.44,Wednesday,2,0,2,8,2023,6,0,0
2023-02-09,Apple,114,2.5,Thursday,3,0,2,9,2023,6,0,0
2023-02-09,Banana,52,1.8,Thursday,3,0,2,9,2023,6,0,0
2023-02-09,Tomato,39,2.58,Thursday,3,0,2,9,2023,6,0,0
2023-02-09,Potato,63,1.05,Thursday,3,0,2,9,2023,6,0,0
2023-02-09,Spinach,5,1.38,Thursday,3,0,2,9,2023,6,0,0
2023-02-09,Orange,141,2.65,Thursday,3,0,2,9,2023,6,0,0
2023-02-09,Onion,55,1.1,Thursday,3,0,2,9,2023,6,0,0
2023-02-09,Carrot,5,1.89,Thursday,3,0,2,9,2023,6,0,0
2023-02-10,Apple,226,3.13,Friday,4,0,2,10,2023,6,0,0
2023-02-10,Banana,73,1.53,Friday,4,0,2,10,2023,6,0,0
2023-02-10,Tomato,57,2.75,Friday,4,0,2,10,2023,6,0,0
2023-02-10,Potato,80,0.89,Friday,4,0,2,10,2023,6,0,0
2023-02-10,Spinach,46,2.5,Friday,4,0,2,10,2023,6,0,0
2023-02-10,Orange,106,2.14,Friday,4,0,2,10,2023,6,0,0
2023-02-10,Onion,79,1.25,Friday,4,0,2,10,2023,6,0,0
2023-02-10,Carrot,31,1.5,Friday,4,0,2,10,2023,6,0,0
2023-02-11,Apple,177,2.9,Saturday,5,1,2,11,2023,6,0,0
2023-02-11,Banana,97,1.74,Saturday,5,1,2,11,2023,6,0,0
2023-02-11,Tomato,70,2.98,Saturday,5,1,2,11,2023,6,0,0
2023-02-11,Potato,100,1.05,Saturday,5,1,2,11,2023,6,0,0
2023-02-11,Spinach,78,2.67,Saturday,5,1,2,11,2023,6,0,0
